SpecificConductivity,SampleID,Ablabesmyia,Acentrella,Acerpenna,Acroneuria,Agapetus,Allocapnia,Alloperla,Ameletus,Amphinemura,Anopheles,Antocha,Asellus,Atherix,Atrichopogon,Baetis,Baetisca,Bezzia,Boyeria,Brachypremna,Brillia,Caecidotea,Caenis,Cambarus,Cardiocladius,Centroptilum,Ceratopsyche,Chaetocladius,Chelifera,Cheumatopsyche,Chimarra,Chrysops,Cinygmula,Cladotanytarsus,Clinocera,Clioperla,Conchapelopia,Cordulegaster,Corydalus,Corynoneura,Crangonyx,Cricotopus,Cryptochironomus,Cultus,Dasyhelea,Demicryptochironomus,Diamesa,Dicranota,Dicrotendipes,Diphetor,Diplectrona,Diplocladius,Diploperla,Dixa,Dolophilodes,Drunella,Dubiraphia,Eccoptura,Ectopria,Epeorus,Ephemera,Ephemerella,Eukiefferiella,Eurylophella,Gammarus,Glossosoma,Goera,Haploperla,Heleniella,Helichus,Hemerodromia,Heptagenia,Hexatoma,Hydroporus,Hydropsyche,Hydroptila,Isonychia,Isoperla,Krenopelopia,Krenosmittia,Lanthus,Larsia,Lepidostoma,Leptophlebia,Leucrocuta,Leuctra,Limnophila,Limnophyes,Limonia,Lirceus,Lype,Maccaffertium,Macronychus,Malirekus,Microcylloepus,Micropsectra,Microtendipes,Microvelia,Molophilus,Natarsia,Neophylax,Neureclipsis,Nigronia,Nilotanypus,Nixe,Ochrotrichia,Optioservus,Orconectes,Ormosia,Orthocladius,Oulimnius,Pagastia,Paracapnia,Parachaetocladius,Paracladopelma,Paragnetina,Parakiefferiella,Paraleptophlebia,Parametriocnemus,Paraphaenocladius,Paratanytarsus,Peltoperla,Perlesta,Phaenopsectra,Physella,Pisidium,Platysmittia,Plauditus,Polycentropus,Polypedilum,Potthastia,Procladius,Procloeon,Promoresia,Prosimulium,Prostoia,Psephenus,Pseudochironomus,Pseudolimnophila,Pseudorthocladius,Psilometriocnemus,Psychomyia,Pteronarcys,Pycnopsyche,Remenus,Rhagovelia,Rheocricotopus,Rheopelopia,Rheotanytarsus,Rhyacophila,Serratella,Sialis,Simulium,Stempellina,Stempellinella,Stenacron,Stenelmis,Stenonema,Strophopteryx,Stylogomphus,Sublettea,Sweltsa,Tabanus,Taeniopteryx,Tallaperla,Tanytarsus,Thienemanniella,Thienemannimyia,Timpanoga,Tipula,Tribelos,Tvetenia,Utaperla,Wormaldia,Yugus,Zavrelia,Zavrelimyia
218,51112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369668246,0,0,0.004739336,0,0,0,0,0,0,0,0.014218009,0,0,0.028436019,0,0,0,0,0,0,0,0,0,0,0,0,0.004739336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004739336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052132701,0,0.014218009,0.004739336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023696682,0,0,0,0,0.042654028,0,0,0,0,0,0,0,0,0,0.09478673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023696682,0,0,0,0,0,0,0.042654028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232227488,0,0,0,0,0,0,0,0,0.004739336,0,0,0,0,0,0,0,0,0,0,0
100,51113,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0.071794872,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0.092307692,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020512821,0,0,0,0,0,0,0,0,0.005128205,0,0.020512821,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0.020512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030769231,0,0,0,0,0,0,0.020512821,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0.005128205,0,0,0.020512821,0.251282051,0,0,0,0,0,0,0,0,0,0,0.020512821,0,0,0,0,0,0,0,0,0
155,51114,0,0,0,0,0,0,0,0,0,0,0.004975124,0,0,0,0,0,0,0,0,0,0,0.009950249,0,0,0,0,0,0,0.089552239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054726368,0,0,0,0,0.004975124,0,0,0,0,0,0,0,0,0,0.039800995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024875622,0,0,0,0.009950249,0,0,0,0,0.054726368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004975124,0,0.019900498,0,0,0,0,0,0.009950249,0,0.517412935,0,0,0,0,0,0,0,0,0.099502488,0,0.049751244,0,0,0,0,0,0,0,0,0
444,51115,0.004807692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216346154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004807692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004807692,0,0,0,0,0,0,0.004807692,0,0,0,0,0,0,0.004807692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014423077,0,0,0,0,0,0.004807692,0,0.201923077,0.004807692,0,0,0,0,0,0,0,0.004807692,0,0.009615385,0,0,0,0,0,0,0,0,0
304,51117,0,0,0,0,0,0,0,0,0,0,0.005025126,0,0,0,0.095477387,0,0,0,0,0,0,0,0,0,0,0.025125628,0,0,0.301507538,0.08040201,0,0,0,0,0,0,0,0.005025126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015075377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005025126,0,0.020100503,0,0.100502513,0,0,0,0,0,0,0,0,0.015075377,0,0,0,0,0,0.075376884,0,0,0.005025126,0,0,0,0,0,0,0,0,0,0,0,0.050251256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005025126,0.050251256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020100503,0,0,0,0.005025126,0,0,0.005025126,0.085427136,0,0,0,0,0,0,0,0,0,0,0.020100503,0,0,0,0,0,0,0,0,0
471,51118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112149533,0,0,0,0,0,0,0,0,0,0,0.03271028,0,0,0.35046729,0.177570093,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0.074766355,0.004672897,0.023364486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0.037383178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065420561,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0,0,0.004672897,0,0,0,0.018691589,0,0,0,0,0,0,0,0,0.004672897,0,0.028037383,0,0,0,0,0,0,0,0,0
284,51119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086580087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134199134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004329004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987013,0,0.004329004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021645022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073593074,0,0,0,0,0,0,0.012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601731602,0,0,0,0,0,0,0,0,0,0,0.012987013,0,0,0,0,0,0,0,0,0
782,51120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226244344,0,0,0,0,0,0,0.004524887,0,0,0,0.013574661,0,0,0.190045249,0.104072398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009049774,0,0.009049774,0,0.009049774,0,0,0,0,0,0,0,0,0,0,0.009049774,0,0,0,0,0,0.009049774,0,0,0,0,0,0,0,0,0,0,0,0.009049774,0,0,0.140271493,0,0,0,0,0,0,0,0,0,0,0,0.045248869,0,0,0,0,0,0,0,0,0,0,0.027149321,0,0,0,0,0,0,0.004524887,0,0,0,0,0,0,0,0,0,0,0,0.004524887,0,0,0,0.004524887,0,0,0,0.099547511,0,0,0,0,0,0,0,0,0.004524887,0.004524887,0.036199095,0,0,0,0,0,0,0,0,0
145,51121,0,0,0,0,0,0,0,0,0,0,0.005464481,0,0,0,0.207650273,0,0,0,0,0,0,0,0,0,0,0.005464481,0,0,0.229508197,0.207650273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005464481,0.076502732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016393443,0,0,0,0,0.005464481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043715847,0,0,0,0,0,0,0.005464481,0,0,0,0,0,0,0,0,0,0.005464481,0,0,0,0,0,0.005464481,0,0,0,0.158469945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,51124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104477612,0,0,0,0,0,0,0.029850746,0,0,0,0,0,0,0.243781095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004975124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004975124,0,0.059701493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0.049751244,0,0,0,0,0,0,0,0,0,0,0,0.034825871,0,0,0,0,0,0,0,0,0,0,0.029850746,0,0,0,0,0,0,0.029850746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228855721,0.004975124,0,0,0,0,0,0,0,0.009950249,0,0.089552239,0,0,0,0,0,0,0,0,0
224,51125,0,0,0,0,0,0,0,0,0,0,0.073298429,0,0,0,0.146596859,0,0,0,0,0,0,0,0,0,0,0.020942408,0,0,0.057591623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02617801,0,0,0,0.057591623,0.015706806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089005236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02617801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02617801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02617801,0,0,0,0,0,0.005235602,0,0.12565445,0.015706806,0,0,0.005235602,0,0,0,0,0.020942408,0,0.005235602,0,0,0,0,0,0,0,0,0
184,51126,0,0,0,0,0,0,0,0,0,0,0.019512195,0,0,0,0.087804878,0,0,0,0,0,0,0,0,0,0,0.029268293,0,0,0.107317073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019512195,0,0.019512195,0,0.073170732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082926829,0,0,0,0,0,0,0,0,0,0,0,0.063414634,0,0,0,0,0,0,0,0,0,0,0.004878049,0,0,0,0,0,0,0.043902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029268293,0,0,0,0.204878049,0,0,0,0,0,0,0,0,0,0,0.029268293,0,0,0,0.004878049,0,0,0,0,0
575,51127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104166667,0.052083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0.010416667,0,0.005208333,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078125,0,0,0,0,0,0,0.005208333,0,0,0,0,0.005208333,0,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0.005208333,0,0,0,0,0,0.005208333,0,0,0,0.328125,0,0,0,0,0,0,0,0,0.020833333,0,0.036458333,0,0,0,0,0,0,0,0,0
476,51129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28125,0,0,0.004464286,0,0,0,0.004464286,0,0,0,0.004464286,0,0,0.200892857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004464286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004464286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004464286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022321429,0,0,0,0,0,0,0.160714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258928571,0.008928571,0,0.004464286,0,0,0,0,0,0,0,0.008928571,0,0,0.004464286,0,0,0,0,0,0
802,51130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278969957,0,0,0,0,0,0,0,0,0,0,0.064377682,0,0,0.072961373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008583691,0,0.055793991,0.004291845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004291845,0,0,0,0,0,0,0,0,0,0,0,0.008583691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21888412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244635193,0,0,0,0,0,0,0,0,0,0,0.021459227,0,0,0,0,0,0,0,0,0
172,51131,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0,0,0,0,0.005,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0
362,51142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22907489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246696035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008810573,0,0.035242291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013215859,0,0,0,0,0,0,0.004405286,0,0,0.013215859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022026432,0,0,0,0,0,0,0.044052863,0,0,0,0,0,0,0,0,0,0.004405286,0,0.030837004,0,0,0,0.004405286,0,0.008810573,0.008810573,0.264317181,0,0,0,0,0,0,0,0,0.008810573,0,0.044052863,0,0,0,0,0,0,0,0,0
593,51149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0.125,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0.005,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.005,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0
179,51150,0,0,0.018957346,0,0,0,0,0,0,0,0,0,0,0,0.085308057,0,0,0.004739336,0,0,0,0,0,0,0,0,0,0,0.165876777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004739336,0,0,0,0,0,0,0,0,0.014218009,0,0,0,0,0,0,0,0,0,0,0,0,0.014218009,0,0,0.014218009,0,0.08056872,0.004739336,0,0,0,0,0,0,0,0,0,0.004739336,0,0,0,0,0,0.085308057,0.004739336,0,0,0,0.004739336,0,0,0,0,0,0,0,0,0,0.028436019,0,0,0,0,0,0,0,0,0,0,0,0.014218009,0,0,0,0,0,0.014218009,0,0,0,0,0.047393365,0,0,0.004739336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028436019,0,0,0,0.009478673,0,0,0,0.08056872,0,0,0,0,0,0,0,0,0.047393365,0,0.109004739,0,0.004739336,0,0.004739336,0,0,0,0,0
96,51151,0,0,0,0.010362694,0,0,0,0,0,0,0,0,0,0,0.03626943,0,0,0,0,0,0,0.005181347,0,0,0,0,0,0,0.336787565,0.07253886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020725389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113989637,0,0,0.010362694,0,0.005181347,0,0,0,0,0,0,0,0,0,0,0.010362694,0,0,0,0,0,0.098445596,0,0,0,0,0,0,0,0,0,0,0.005181347,0,0,0,0.051813472,0,0,0,0,0,0,0,0,0,0,0,0.025906736,0,0,0,0,0,0,0,0,0,0,0.020725389,0,0,0,0,0,0,0.010362694,0,0,0,0,0,0,0,0,0,0,0,0.005181347,0,0,0,0,0,0,0.025906736,0.020725389,0,0,0,0,0,0,0,0,0.005181347,0,0.03626943,0,0,0,0,0,0,0,0,0
213,51157,0.00896861,0,0,0,0,0,0,0,0,0,0.004484305,0,0,0,0,0,0,0.01793722,0,0,0,0,0,0,0,0,0,0,0.053811659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004484305,0,0,0,0,0,0,0,0.01793722,0,0,0,0,0,0,0,0,0,0,0,0,0.013452915,0,0,0,0,0.035874439,0.049327354,0.004484305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32735426,0.004484305,0,0,0,0,0,0,0,0,0,0.040358744,0,0,0,0.125560538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00896861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004484305,0,0.01793722,0,0,0,0,0,0,0.004484305,0.103139013,0.00896861,0,0,0,0,0,0,0,0,0,0.013452915,0,0,0,0,0,0,0,0,0
182,51165,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.005,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.01,0,0.005,0.005,0.325,0,0,0,0,0,0,0,0,0.015,0,0.025,0,0,0,0,0,0,0,0,0
219,51167,0,0.035460993,0,0,0,0,0,0,0,0,0,0,0,0,0.021276596,0,0,0,0,0,0,0,0,0,0,0.007092199,0,0,0.035460993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014184397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007092199,0,0,0,0,0,0,0,0,0,0,0.007092199,0.007092199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014184397,0,0,0,0,0,0,0.106382979,0,0,0,0.361702128,0,0,0,0,0,0,0,0,0,0,0,0.063829787,0,0,0,0,0,0.007092199,0,0,0.014184397,0,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007092199,0,0,0,0,0,0.042553191,0,0,0,0.028368794,0,0,0,0,0,0,0,0,0.021276596,0,0.007092199,0,0.021276596,0,0,0,0,0,0,0
147,51168,0,0.009478673,0,0.047393365,0,0,0,0,0,0,0,0,0,0,0.028436019,0,0,0,0,0,0,0,0,0,0,0.018957346,0,0,0.289099526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042654028,0,0,0.132701422,0,0,0,0.028436019,0,0,0,0.014218009,0,0.009478673,0,0,0,0,0,0,0.018957346,0,0,0,0,0.009478673,0,0.009478673,0,0,0,0,0,0,0,0,0,0.009478673,0.056872038,0,0,0,0,0,0.08056872,0,0,0,0,0.004739336,0,0,0,0,0,0,0,0,0,0.042654028,0,0,0,0,0,0,0.033175355,0,0,0,0.018957346,0.009478673,0,0,0,0,0,0,0,0,0.009478673,0.004739336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004739336,0,0,0,0,0,0.009478673,0.009478673,0,0,0,0.009478673,0,0,0,0,0,0,0.004739336,0,0,0,0,0,0,0,0,0
97,51169,0,0,0,0.081896552,0,0,0,0,0,0,0,0,0,0,0.004310345,0,0,0,0,0,0,0,0,0,0,0.004310345,0,0,0.336206897,0.021551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159482759,0,0,0,0.047413793,0,0,0,0.00862069,0,0.00862069,0,0,0,0,0,0,0.004310345,0,0,0,0,0,0,0.012931034,0,0,0,0,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0.060344828,0,0,0,0,0.030172414,0,0,0,0,0,0.012931034,0,0,0,0.025862069,0,0,0,0.004310345,0,0,0.021551724,0,0,0,0.004310345,0.00862069,0,0,0,0,0,0,0,0,0,0.004310345,0.060344828,0,0,0,0,0,0,0,0,0,0,0,0,0.004310345,0,0,0,0,0,0,0.004310345,0,0,0,0,0,0,0.004310345,0,0,0,0,0,0,0,0,0.00862069,0,0.021551724,0,0,0,0,0,0,0,0,0
453,51176,0,0.193877551,0,0,0,0,0.010204082,0,0.239795918,0,0,0,0,0,0.117346939,0,0,0,0,0,0,0,0,0,0,0.096938776,0,0,0.015306122,0,0,0.010204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0.040816327,0,0,0,0,0.005102041,0,0,0,0.025510204,0,0.091836735,0,0,0,0,0,0.005102041,0,0,0,0,0,0,0,0,0,0.015306122,0,0,0,0,0,0,0,0.040816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005102041,0,0,0,0,0,0,0,0,0,0,0,0.005102041,0,0,0,0,0,0,0,0,0.015306122,0,0.010204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005102041,0,0
261,51179,0,0,0,0,0,0,0.01025641,0,0,0,0,0,0,0,0.461538462,0,0,0,0,0,0,0,0,0,0,0.097435897,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0.015384615,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348717949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,51181,0,0.015306122,0,0,0,0,0,0,0.06122449,0,0,0,0,0,0.035714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010204082,0,0,0,0,0,0,0,0.005102041,0,0,0,0,0,0,0,0,0,0,0,0,0.005102041,0,0,0,0,0,0,0,0,0.005102041,0.005102041,0.045918367,0.005102041,0.035714286,0,0,0,0.005102041,0.005102041,0,0,0,0,0,0,0,0,0.010204082,0,0,0,0,0,0,0,0.219387755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051020408,0,0,0,0.005102041,0,0,0,0,0,0,0,0.005102041,0,0,0,0,0,0,0,0,0.010204082,0,0.076530612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005102041,0,0,0.005102041,0,0,0,0,0,0.005102041,0,0,0,0.005102041,0,0,0.005102041,0,0,0,0,0,0.020408163,0,0.030612245,0,0.030612245,0,0.005102041,0,0,0.005102041,0,0
855,51183,0,0,0,0,0,0,0,0,0,0,0.093896714,0,0,0,0.061032864,0,0,0,0,0,0,0,0,0.004694836,0,0.14084507,0,0,0.164319249,0,0,0,0.004694836,0,0,0,0,0.004694836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014084507,0,0,0,0,0,0,0,0,0,0.028169014,0,0,0,0,0,0,0,0,0,0,0,0.004694836,0,0,0,0,0.004694836,0,0,0,0,0,0.004694836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004694836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
